股票代码,股票名称,涨跌幅,概念名称
300876,蒙泰高新,2.02,碳纤维
420,吉林化纤,0.73,碳纤维
300777,中简科技,0.20,碳纤维
301237,和顺科技,-0.32,碳纤维
2669,康达新材,-0.92,碳纤维
688295,中复神鹰,-1.07,碳纤维
871642,通易航天,-5.28,碳纤维
836077,吉林碳谷,-5.42,碳纤维
2157,正邦科技,2.98,"碳中和,土地流转,乡村振兴,猪肉,摘帽"
2069,獐子岛,1.43,"碳中和,预制菜"
603191,望变电气,0.94,特钢概念
2756,永兴材料,-0.24,特钢概念
708,中信特钢,-0.79,"特钢概念,同花顺中特估100"
600507,方大特钢,-0.90,"特钢概念,化债概念(AMC概念)"
600808,马钢股份,-1.21,特钢概念
2722,物产金轮,-1.32,"特钢概念,语音技术"
600399,抚顺特钢,-1.51,特钢概念
600022,山东钢铁,-1.76,特钢概念
898,鞍钢股份,-1.91,特钢概念
717,中南股份,-1.95,特钢概念
2392,北京利尔,-1.97,特钢概念
825,太钢不锈,-2.02,特钢概念
600307,酒钢宏兴,-2.08,"特钢概念,金属铜"
601005,重庆钢铁,-2.23,特钢概念
600117,西宁特钢,-2.39,"特钢概念,摘帽"
2075,沙钢股份,-2.52,特钢概念
761,本钢板材,-2.66,特钢概念
603016,新宏泰,2.47,特高压
603333,尚纬股份,0.48,特高压
300933,中辰股份,0.00,特高压
833394,民士达,0.00,特高压
300495,*ST美尚,--,特色小镇
601098,中南传媒,-0.64,特色小镇
2200,ST交投,-0.64,特色小镇
2344,海宁皮城,-1.69,特色小镇
603717,天域生物,-2.00,"特色小镇,猪肉"
601186,中国铁建,-2.02,"特色小镇,金属铜"
2485,ST雪发,-2.45,特色小镇
600736,苏州高新,-2.89,特色小镇
600683,京投发展,-4.17,"特色小镇,土地流转,土地流转,土地流转,土地流转,土地流转,土地流转"
600606,绿地控股,-4.40,特色小镇
2305,南国置业,-4.84,"特色小镇,租售同权"
402,金融街,-5.20,特色小镇
2244,滨江集团,-6.82,"特色小镇,租售同权"
600708,光明地产,-7.33,"特色小镇,土地流转"
2542,中化岩土,-9.24,特色小镇
603179,新泉股份,4.78,特斯拉概念
1311,多利科技,3.50,"特斯拉概念,一体化压铸"
897,津滨发展,-3.93,天津自贸区
965,天保基建,-4.34,天津自贸区
600082,海泰发展,-5.11,天津自贸区
600322,津投城开,-7.19,天津自贸区
301303,真兰仪表,5.23,"天然气,物联网"
600333,长春燃气,3.28,天然气
669,ST金鸿,2.26,天然气
2767,先锋电子,1.61,天然气
603318,水发燃气,0.99,天然气
2356,赫美集团,0.84,"天然气,移动支付"
2259,ST升达,0.00,天然气
605099,共创草坪,0.50,"体育产业,足球概念"
1300,三柏硕,0.24,"体育产业,足球概念"
601966,玲珑轮胎,0.20,体育产业
300819,聚杰微纤,0.08,体育产业
603555,ST贵人,--,体育产业
300979,华利集团,-0.28,"体育产业,同花顺出海50"
603001,奥康国际,-0.36,"体育产业,摘帽"
300651,金陵体育,-0.57,"体育产业,足球概念"
300232,洲明科技,-0.84,"体育产业,英伟达概念,智慧灯杆"
2832,比音勒芬,-0.93,"体育产业,网红经济"
923,河钢资源,0.30,"金属铜,同花顺中特估100,同花顺中特估100"
2295,精艺股份,0.28,"金属铜,虚拟电厂"
510,新金路,-0.70,"金属铜,小金属概念,化债概念(AMC概念)"
2842,翔鹭钨业,-0.90,金属铜
600255,鑫科材料,-1.59,"金属铜,铜缆高速连接"
600988,赤峰黄金,-1.62,"金属铜,稀土永磁"
2738,中矿资源,-1.91,"金属铜,稀土永磁"
601058,赛轮轮胎,1.17,同花顺出海50
300760,迈瑞医疗,1.07,"同花顺出海50,同花顺漂亮100,智能医疗"
603997,继峰股份,0.82,同花顺出海50
600499,科达制造,-0.12,"同花顺出海50,盐湖提锂"
600933,爱柯迪,-0.45,"同花顺出海50,一体化压铸"
688169,石头科技,-0.50,同花顺出海50
2463,沪电股份,-0.89,同花顺出海50
603259,药明康德,-1.06,同花顺出海50
600660,福耀玻璃,-1.07,同花顺出海50
2003,伟星股份,-1.23,同花顺出海50
600938,中国海油,-1.29,"同花顺出海50,页岩气"
605117,德业股份,-1.45,同花顺出海50
2475,立讯精密,-1.54,"同花顺出海50,铜缆高速连接,智能音箱"
603298,杭叉集团,-1.64,同花顺出海50
300750,宁德时代,-2.02,同花顺出海50
301061,匠心家居,-2.62,同花顺出海50
425,徐工机械,-2.85,同花顺出海50
603338,浙江鼎力,-4.56,同花顺出海50
600066,宇通客车,-5.37,同花顺出海50
600025,华能水电,0.10,同花顺漂亮100
688111,金山办公,-0.06,"同花顺漂亮100,云办公"
603501,韦尔股份,-0.26,"同花顺漂亮100,MCU芯片"
601633,长城汽车,-0.37,同花顺漂亮100
601006,大秦铁路,0.60,"同花顺中特估100,证金持股"
600004,白云机场,-0.10,"同花顺中特估100,同花顺中特估100"
601111,中国国航,-0.39,同花顺中特估100
600115,中国东航,-0.49,同花顺中特估100
601398,工商银行,-0.65,同花顺中特估100
600900,长江电力,-0.76,同花顺中特估100
601288,农业银行,-0.83,同花顺中特估100
601816,京沪高铁,-0.87,同花顺中特估100
601328,交通银行,-0.96,同花顺中特估100
600886,国投电力,-0.98,同花顺中特估100
601939,建设银行,-0.99,同花顺中特估100
600977,中国电影,-1.17,同花顺中特估100
601988,中国银行,-1.22,同花顺中特估100
301067,显盈科技,0.95,"铜缆高速连接,无线充电"
688668,鼎通科技,0.26,铜缆高速连接
300738,奥飞数据,0.23,铜缆高速连接
688515,裕太微,-1.06,铜缆高速连接
300863,卡倍亿,-3.16,铜缆高速连接
1317,三羊马,0.32,"统一大市场,新疆振兴"
605050,福然德,0.21,"统一大市场,一体化压铸"
688557,兰剑智能,0.15,统一大市场
2095,生意宝,0.00,"统一大市场,移动支付"
1213,中铁特货,-0.46,统一大市场
2800,天顺股份,-0.64,"统一大市场,新疆振兴,摘帽"
605151,西上海,-0.66,"统一大市场,统一大市场,统一大市场"
600233,圆通速递,-0.69,"统一大市场,统一大市场,统一大市场"
600368,五洲交通,-0.76,"统一大市场,统一大市场,统一大市场"
2943,宇晶股份,0.42,"TOPCON电池,TOPCON电池,稀土永磁"
603331,百达精工,-0.41,"TOPCON电池,TOPCON电池"
603396,金辰股份,-0.72,"TOPCON电池,TOPCON电池"
46,*ST泛海,--,土地流转
911,广农糖业,-1.45,"土地流转,土地流转,土地流转"
600506,统一股份,-2.06,"土地流转,土地流转,土地流转"
600675,中华企业,-4.13,"土地流转,土地流转,土地流转,土地流转,土地流转,土地流转"
797,中国武夷,-4.72,"土地流转,土地流转,土地流转,土地流转,土地流转,土地流转"
832023,田野股份,-8.97,土地流转
2002,ST鸿达,--,"土壤修复,土壤修复,土壤修复,土壤修复,土壤修复,土壤修复,土壤修复,小金属概念,稀土永磁"
300422,博世科,-1.35,"土壤修复,土壤修复,土壤修复,土壤修复,土壤修复,土壤修复,消毒剂,医疗废物处理"
2775,文科股份,-1.73,"土壤修复,土壤修复,土壤修复,土壤修复,土壤修复,土壤修复"
603630,拉芳家化,1.39,"网络直播,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,网红经济,医美概念"
2668,TCL智家,0.72,网络直播
301448,开创电气,0.32,"网络直播,网络直播"
2853,皮阿诺,0.51,"网红经济,网红经济,网红经济"
603608,*ST天创,-0.58,网红经济
300307,慈星股份,0.63,"网络游戏,6G概念"
600601,方正科技,-0.48,网络游戏
300478,杭州高新,-0.51,"网络游戏,网络游戏,网络游戏"
2592,ST八菱,-0.83,"网络游戏,网络游戏,网络游戏,细胞免疫治疗"
2236,大华股份,-0.35,"网约车,智慧灯杆"
600561,江西长运,-1.21,"网约车,网约车,网约车"
600611,大众交通,-1.52,"网约车,网约车,网约车"
421,南京公用,-2.27,"网约车,网约车,网约车"
688766,普冉股份,0.14,MCU芯片
300671,富满微,-0.12,"MCU芯片,WiFi 6,新型烟草(电子烟)"
603421,鼎信通讯,-0.15,"MCU芯片,虚拟电厂"
688536,思瑞浦,-0.57,MCU芯片
2180,纳思达,-0.71,MCU芯片
603986,兆易创新,-1.20,MCU芯片
688385,复旦微电,-1.45,"MCU芯片,无线充电"
600171,上海贝岭,-1.57,"MCU芯片,无线充电"
688380,中微半导,-1.68,MCU芯片
300336,新文退,4.17,文化传媒概念
300833,浩洋股份,1.62,文化传媒概念
2369,卓翼科技,1.57,"WiFi 6,无线耳机,元宇宙,智能音箱"
688153,唯捷创芯,0.67,WiFi 6
300638,广和通,0.65,"WiFi 6,虚拟电厂,移动支付"
601231,环旭电子,0.58,"WiFi 6,无线耳机,证金持股"
300782,卓胜微,-1.83,WiFi 6
301577,美信科技,-1.98,WiFi 6
301006,迈拓股份,9.66,"物联网,专精特新"
300512,中亚股份,-0.40,无人零售
300562,乐心医疗,-1.15,"无人零售,血氧仪"
809,*ST和展,1.24,"污水处理,新型城镇化"
688096,京源环保,1.09,污水处理
301606,绿联科技,0.81,"无线充电,无线耳机,注册制次新股"
688190,云路股份,0.43,无线充电
2036,联创电子,0.09,"无线充电,英伟达概念"
301360,荣旗科技,-0.02,无线充电
600552,凯盛科技,-0.29,无线充电
2138,顺络电子,-0.51,无线充电
2600,领益智造,-0.69,"无线充电,小金属概念,稀土永磁,智能音箱"
600330,天通股份,-0.74,"无线充电,稀土永磁"
2885,京泉华,-0.94,无线充电
2635,安洁科技,-2.29,"无线充电,智能音箱"
688608,恒玄科技,1.05,"无线耳机,星闪概念,语音技术,智能音箱"
688001,华兴源创,1.01,无线耳机
608,阳光股份,10.18,物业管理
56,皇庭国际,1.29,"物业管理,智能物流,租售同权"
600605,汇通能源,1.08,物业管理
20,深华发A,0.14,物业管理
2841,视源股份,-0.54,"物业管理,云办公"
2830,名雕股份,-0.62,物业管理
600215,派斯林,-0.90,物业管理
600854,春兰股份,-1.21,物业管理
2652,扬子新材,10.12,雄安新区
605198,安德利,3.93,乡村振兴
1313,粤海饲料,2.82,"乡村振兴,一带一路,粤港澳大湾区,预制菜"
2779,中坚科技,2.45,乡村振兴
688300,联瑞新材,5.43,先进封装
688352,颀中科技,2.22,先进封装
1218,丽臣实业,0.06,消毒剂
1316,润贝航科,-0.47,消毒剂
3023,彩虹集团,-0.65,消毒剂
2864,盘龙药业,-0.65,消毒剂
603213,镇洋发展,-0.79,消毒剂
600409,三友化工,-1.02,"消毒剂,有机硅概念"
2734,利民股份,-1.27,消毒剂
915,华特达因,-1.68,消毒剂
2209,达意隆,-1.90,消毒剂
970,中科三环,0.69,"小金属概念,稀土永磁,中字头股票"
2240,盛新锂能,-0.32,"小金属概念,盐湖提锂"
600367,红星发展,-0.58,小金属概念
301045,天禄科技,4.04,小米概念
301022,海泰科,0.92,小米汽车
603037,凯众股份,0.57,小米汽车
300373,扬杰科技,0.47,"小米汽车,英伟达概念,中芯国际概念"
2703,浙江世宝,0.29,小米汽车
600523,贵航股份,0.15,小米汽车
688113,联测科技,0.06,小米汽车
301508,中机认检,-0.05,小米汽车
300988,津荣天宇,-0.30,小米汽车
301072,中捷精工,-0.51,小米汽车
301439,泓淋电力,-0.63,小米汽车
2126,银轮股份,-0.75,小米汽车
605319,无锡振华,-0.77,小米汽车
806,银河退,0.00,细胞免疫治疗
300204,舒泰神,-0.12,细胞免疫治疗
300358,楚天科技,-0.25,细胞免疫治疗
688331,荣昌生物,-0.79,细胞免疫治疗
603028,赛福天,-1.40,细胞免疫治疗
301103,何氏眼科,-2.26,"细胞免疫治疗,眼科医疗"
688618,三旺通信,2.44,"星闪概念,智慧灯杆,智能电网"
688007,光峰科技,0.47,星闪概念
688220,翱捷科技,0.33,星闪概念
301539,宏鑫科技,4.69,"新股与次新股,注册制次新股"
603325,博隆技术,3.33,"新股与次新股,新型工业化,注册制次新股"
301571,国科天成,2.20,"新股与次新股,注册制次新股"
301613,新铝时代,1.87,"新股与次新股,注册制次新股"
301580,爱迪特,1.42,"新股与次新股,牙科医疗,智能医疗,注册制次新股,3D打印"
603391,力聚热能,1.36,"新股与次新股,注册制次新股"
603285,键邦股份,1.26,"新股与次新股,注册制次新股"
301566,达利凯普,1.26,"新股与次新股,注册制次新股"
920008,成电光信,1.13,新股与次新股
301567,贝隆精密,1.10,"新股与次新股,注册制次新股"
159,国际实业,2.48,"新疆振兴,一带一路"
1258,立新能源,-0.44,新疆振兴
603101,汇嘉时代,-0.85,"新疆振兴,预制菜"
603706,东方环宇,-0.90,新疆振兴
600888,新疆众和,-1.04,新疆振兴
1202,炬申股份,-1.26,新疆振兴
605169,洪通燃气,-1.71,新疆振兴
2524,光正眼科,-1.89,"新疆振兴,眼科医疗,装配式建筑"
300129,泰胜风能,-2.03,新疆振兴
2207,准油股份,-2.11,"新疆振兴,页岩气"
600581,八一钢铁,-2.13,新疆振兴
2457,青龙管业,-2.29,新疆振兴
666,经纬纺机,--,信托概念
600828,茂业商业,-2.08,信托概念
600000,浦发银行,-2.14,信托概念
617,中油资本,-2.95,信托概念
600816,建元信托,-3.69,信托概念
600643,爱建集团,-4.15,信托概念
600390,五矿资本,-5.11,信托概念
600638,新黄浦,-5.70,"信托概念,租售同权"
563,陕国投A,-5.91,"信托概念,化债概念(AMC概念)"
300297,蓝盾退,4.55,"网络安全,在线教育,职业教育"
2989,中天精装,2.05,"新型城镇化,粤港澳大湾区"
301083,百胜智能,0.33,新型城镇化
300983,尤安设计,0.21,新型城镇化
1230,劲旅环境,0.00,新型城镇化
688083,中望软件,2.55,"新型工业化,智能电网,职业教育"
300032,金龙机电,1.77,"新型烟草(电子烟),元宇宙"
603429,集友股份,1.73,"新型烟草(电子烟),烟草"
301268,铭利达,0.20,"新型烟草(电子烟),一体化压铸"
301106,骏成科技,-0.33,新型烟草(电子烟)
603626,科森科技,-0.39,"新型烟草(电子烟),智能音箱"
2655,共达电声,-0.86,"新型烟草(电子烟),语音技术,智能音箱"
600152,维科技术,-1.02,新型烟草(电子烟)
300433,蓝思科技,-1.21,新型烟草(电子烟)
300679,电连技术,-1.68,新型烟草(电子烟)
301273,瑞晨环保,0.88,稀土永磁
603663,三祥新材,-0.11,"稀土永磁,一体化压铸"
2249,大洋电机,-0.17,稀土永磁
600872,中炬高新,-1.34,稀土永磁
600980,北矿科技,-1.43,稀土永磁
300224,正海磁材,-1.90,稀土永磁
2167,东方锆业,-2.13,"稀土永磁,牙科医疗"
600259,广晟有色,-2.81,稀土永磁
601068,中铝国际,-2.83,"稀土永磁,盐湖提锂"
600111,北方稀土,-2.93,稀土永磁
300631,久吾高科,-3.17,"稀土永磁,盐湖提锂"
301141,中科磁业,-3.28,稀土永磁
688130,晶华微,2.20,血氧仪
301290,东星医疗,1.72,血氧仪
300869,康泰医学,-0.24,"血氧仪,幽门螺杆菌概念"
300211,亿通科技,-0.93,血氧仪
835892,中科美菱,-5.11,血氧仪
688390,固德威,0.64,虚拟电厂
301162,国能日新,-0.05,虚拟电厂
300622,博士眼镜,6.35,"虚拟现实,眼科医疗"
301391,卡莱特,4.17,"虚拟现实,元宇宙"
300285,国瓷材料,1.06,"牙科医疗,3D打印"
688236,春立医疗,-0.21,牙科医疗
300508,维宏股份,-0.55,牙科医疗
301033,迈普医学,-0.59,"牙科医疗,医美概念"
600763,通策医疗,-1.40,牙科医疗
718,苏宁环球,-3.99,牙科医疗
603607,京华激光,3.35,"烟草,知识产权保护"
300883,龙利得,0.18,烟草
2836,新宏泽,-0.37,烟草
300886,华业香料,-1.45,烟草
301220,亚香股份,-1.54,烟草
600830,香溢融通,-1.80,"烟草,化债概念(AMC概念)"
2812,恩捷股份,-2.82,烟草
48,京基智农,-1.32,"养鸡,猪肉"
300498,温氏股份,-1.68,"养鸡,猪肉"
2746,仙坛股份,-1.72,养鸡
2840,华统股份,-1.78,"养鸡,猪肉"
603668,天马科技,-1.87,养鸡
300761,立华股份,-1.88,"养鸡,猪肉"
300967,晓鸣股份,-1.96,养鸡
603477,巨星农牧,-2.06,"养鸡,猪肉"
2982,湘佳股份,-3.09,"养鸡,猪肉"
688580,伟思医疗,0.03,"养老概念,医美概念"
150,*ST宜康,--,养老概念
688718,唯赛勃,-0.09,盐湖提锂
300587,天铁股份,-0.19,"盐湖提锂,噪声防治"
688350,富淼科技,-0.53,盐湖提锂
300432,富临精工,-1.11,盐湖提锂
300055,万邦达,-1.89,"盐湖提锂,医疗废物处理"
600773,西藏城投,-4.26,盐湖提锂
790,华神科技,-0.67,"眼科医疗,医美概念,装配式建筑"
688366,昊海生科,-0.92,"眼科医疗,医美概念"
3020,立方制药,-1.48,眼科医疗
300108,*ST吉药,-1.64,眼科医疗
300595,欧普康视,-1.79,眼科医疗
300573,兴齐眼药,-1.85,眼科医疗
600671,ST目药,-2.44,眼科医疗
300015,爱尔眼科,-2.61,眼科医疗
603168,莎普爱思,-2.70,眼科医疗
301239,普瑞眼科,-2.80,眼科医疗
688050,爱博医疗,-3.13,眼科医疗
2518,科士达,0.88,液冷服务器
2313,日海智能,0.34,"液冷服务器,智慧灯杆"
1296,长江材料,-0.73,页岩气
300228,富瑞特装,-2.19,页岩气
688377,迪威尔,-2.43,页岩气
2828,贝肯能源,-2.88,页岩气
300309,吉艾退,-4.17,页岩气
300370,安控科技,-5.41,页岩气
871694,中裕科技,-5.53,页岩气
685,中山公用,-1.39,医疗废物处理
300385,雪浪环境,-1.50,医疗废物处理
300500,启迪设计,-1.84,"医疗废物处理,装配式建筑"
928,中钢国际,-2.23,医疗废物处理
600008,首创环保,-2.78,医疗废物处理
300110,华仁药业,-0.73,"医美概念,医药电商"
2626,金达威,-0.77,医美概念
300957,贝泰妮,-0.94,医美概念
300811,铂科新材,1.22,英伟达概念
